Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL
PID11,Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,"Rs. 29,999",4.5,Samsung,"General FeaturesRelease Date2022-02-28SIM SupportSingle SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions164.4 x 76.3 x 9.1 mmPhone Weight192 gOperating SystemAndroid 12, One UI Core 4.1DisplayScreen Size6.5 inchesScreen Resolution720 x 1600 pixelsScreen TypePLS LCD Capacitive Touchscreen, 16M Colors, MultitouchScreen ProtectionN/AMemoryInternal Memory64GBRAM4/GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessor2.35 Ghz Octa CoreBatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera5 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera50 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioN/AWiFiYesNFCNo

VIEW MORE",https://www.daraz.pk/products/samsung-galaxy-a04-4gb-64gb-official-pta-approved-official-warranty-i438355041-s2122292351.html?search=1
PID12,Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 33,999",4.7,Xiaomi,"Redmi 12C RAM: 4GB ROM: 128GB Official Brand Stock 1 Year Brand Warranty Available in 4 colours
Specifications of Redmi 12C 4GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty
Brand Xiaomi SKU 425103339_PK-2013166151 Protection Year
VIEW MORE",https://www.daraz.pk/products/redmi-12c-4gb-ram-128gb-rom-pta-approved-mobile-phone-with-1-year-brand-warranty-i425103339-s2013166151.html?search=1
PID13,Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Red 64 GB - PTA Approved,"Rs. 70,999",5,Apple,"Brand : Apple
Model : iPhone SE
Battery Health - 80+
PTA Approved
Memory : 64 GB
Screen : 4.7-in. Retina
HD Camera: 12MP Zoom 5x
Video camera : 4K Zoom 3x
Date of manufacture : 2020
Processor : A13 Bionic chip
Memory : 3GB
Battery : Lithium-ion 1821 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center
Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
There could be a few minimal scratches on the phone's body or screen.
Brand : Apple Model : iPhone SE Battery Health - 80+ PTA Approved Memory : 64 GB Screen : 4.7-in. Retina HD Camera: 12MP Zoom 5x Video camera : 4K Zoom 3x Date of manufacture : 2020 Processor : A13 Bionic chip Memory : 3GB Battery : Lithium-ion 1821 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked.


Specifications of Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Red 64 GB - PTA Approved
Brand Apple SKU 434297529_PK-2082868613 Storage capacity 64GB
What’s in the box 1x Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Red 64 GB - PTA Approved",https://www.daraz.pk/products/like-new-phones-used-apple-iphone-se-2nd-gen-2020-red-64-gb-pta-approved-i434297529-s2082868613.html?search=1
PID14,Like New Phones - Used Apple iPhone X - Space Gray 64 GB - PTA Approved,"Rs. 97,999",1,Apple,"Model: Apple
Model: iPhone X
Battery Health - 80+
PTA Approved
Screen: 5.8-in. Super Retina HD
Camera: 12MP Zoom 10x
Video camera: 4K Zoom 6x
Processor: A11 Bionic chip
Memory: 3GB
Battery: Lithium-ion 2716 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
There could be a few minimal scratches on the phone's body or screen.
Model: Apple Model: iPhone X Battery Health - 80+ PTA Approved Storage: 64 GB Screen: 5.8-in. Super Retina HD Camera: 12MP Zoom 10x Video camera: 4K Zoom 6x Processor: A11 Bionic chip Memory: 3GB Battery: Lithium-ion 2716 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked
Specifications of Like New Phones - Used Apple iPhone X - Space Gray 64 GB - PTA Approved
Brand Apple SKU 434302396_PK-2082861761 Storage capacity 64GB
What’s in the box 1x Used Apple iPhone X - Space Gray 64 GB - PTA Approved",https://www.daraz.pk/products/like-new-phones-used-apple-iphone-x-space-gray-64-gb-pta-approved-i434302396-s2082861761.html?search=1
PID15,Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,"Rs. 15,999",3.2,Original,"Imported New Phone with Box & Charger
CPU model: Qualcomm Snapdragon 450
Number of CPU cores: 1.8GHz octa-core processor
Physical Specifications: Height: 154.81mm
Width: 75.03mm
Thickness: 7.89mm
Weight: 150g
RAM: 4GB
ROM: 64GB
Battery information: 3260mAh
Size: 6.26 inches
Resolution: 2280×1080
Screen material: IPS
Touch screen: incell
Front camera pixel: 16 million pixels
Front camera aperture: F2.0 (front)
Number of rear cameras: Dual camera
Rear camera pixel: main camera 13 million pixels, sub camera 2 million pixels
Rear camera aperture: F2.2 (rear main camera)
Rear flash: LED fill light
Autofocus: support
Shooting modes: professional photography, slow motion, time-lapse photography, filters, dynamic photos, rear dual-camera blur, front single-camera blur, backlight photo, beauty photo, rear panorama photo, front panorama photo, Palm photo, gender-specific beauty, Selfie screen fill light, AR stickers, automatic scene recognition algorithm for photos
Video recording format: MP4
Video recording: 1080P
Network type: dual card dual standby full Netcom
Network frequency band: 2G GSM: 850/900/1800/1900MHz
3G WCDMA: B1/B5/B8
3G TD-SCDMA: B34/B39
3G CDMA: BC0
4G FDD-LTE: B1/B3/B5/B8
4G TDD-LTE: B34/B38/B39/B40/B41
Music player: support
MP3 Ringtones: Support
Recording: support
Fingerprint recognition: rear fingerprint
Facial recognition: Face Wake facial recognition
OS: Android 8.1
WLAN: Support WIFI/WAPI
Bluetooth transmission: support Bluetooth 4.2
OTG: support
USB interface type: Micro-USB
Headphone jack standard: 3.5mm American standard headphone jack
Navigation: Support
Cloud Services: Support
Accelerometer: support
Ambient Light Sensor: Support
Proximity sensor: support
Gyroscope: Virtual Gyroscope
CPU model: Qualcomm Snapdragon 450
Number of CPU cores: 1.8GHz octa-core processor
Physical Specifications: Height: 154.81mm
Width: 75.03mm
Thickness: 7.89mm
Weight: 150g
RAM: 4GB
ROM: 64GB
Battery information: 3260mAh
Size: 6.26 inches
VIEW MORE",https://www.daraz.pk/products/original-vivo-y85-with-box-charger-dual-sim-approved-vivo-y85a-4gb-ram-mobile-snapdragon-mobile-i436809943-s2101413702.html?search=1
PID16,"Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)","Rs. 13,999",3.1,Oppo,"OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor
OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor
Specifications of Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)
Brand No Brand SKU 436688385_PK-2098284266 Protection Not Specified Year 2016 Number Of Cameras 2
What’s in the box 1x Oppo A57 With Box (Charger Handfree not included)",https://www.daraz.pk/products/oppo-a57-52-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436688385-s2098284266.html?search=1
PID17,TECNO CAMON 20 - 8GB+8GB RAM 256GB ROM - 5000 mAh Battery,"Rs. 47,000",5,TECNO,"Tecno Camon 20 detailed specificationsBuildOSAndroid 13 OS UIHIOS 13 Dimensions162.7 x 75.9 x 7.8 mm WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsPredawn Black, Glacier Glow, Serenity Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSD Card, (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, 26mm (wide), 1/1.7"", PDAF + 2 MP, f/2.4, (depth) + QVG FeaturesGeo-tagging, Face detection, Panorama, HDR, Video (1080p@30fps) Front32 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Build Android 13 OS  
HIOS 13  
162.7 x 75.9 x 7.8 mm  
N/A  
Dual Sim, Dual Standby (Nano-SIM)  
Predawn Black, Glacier Glow, Serenity Blue  
Frequency SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900  
HSDPA 850 / 900 / 1900 / 2100  
LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500)  
Processor Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Mediatek MT6769Z Helio G85 (12nm)  
Mali-G52 MC2  
Display AMOLED Capacitive Touchscreen, Multitouch  
6.67 Inches  
VIEW MORE",https://www.daraz.pk/products/20-8gb-8gb-256gb-5000-mah-i428986336-s2045897546.html?search=1
PID18,"Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)","Rs. 26,999",4.3,Oppo,"• OPPO a57 2022 with Corning Gorilla Glass 5 protection.
• 2 cameras for capturing your moments.
• 5000 mAh battery for long-lasting usage.
• 4GB RAM and 64GB storage for smooth performance.
• Latest model year 2020 from OPPO.
• OPPO a57 2022 with Corning Gorilla Glass 5 protection.
• 2 cameras for capturing your moments.
• 5000 mAh battery for long-lasting usage.
• 4GB RAM and 64GB storage for smooth performance.
• Latest model year 2020 from OPPO.
Specifications of Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)
Brand No Brand SKU 436693448_PK-2098342045 Protection Corning Gorilla Glass 5 Year 2020 Number Of Cameras 3
What’s in the box 1x Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)",https://www.daraz.pk/products/oppo-a57-2022-65-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436693448-s2098342045.html?search=1
PID19,Sparx Neo X || 4GB RAM 64GB ROM || 50MP +2MP Camera || 5000mAh Battery || PTA Approved || 1 Year Brand Warranty,"Rs. 24,999",4.6,Sparx,"Sparx Neo X SIM Support Dual Sim, Dual Standby (Nano-SIM) Phone Dimensions N/A Phone Weight N/A Operating System Android 12 OS Display Screen Size 6.5 Inches Screen Resolution 720 x 1600 Pixels Screen Type IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Screen Protection N/A Memory Internal Memory 64 GB RAM 4 GB Card Slot Yes Performance Processor Mediatek Helio G37 Octa core Processor GPU PowerVR Battery Type 5000 mAh Camera Front Camera 8 MP Front Flash Light N/A Front Video Recording Yes Back Flash Light Yes Back Camera 50 MP + 2 MP + AI Back Video Recording Yes Connectivity Bluetooth Yes 3G Yes 4G/LTE Yes 5G No Radio Yes WiFi Yes NFC No
Sparx Neo X
  SIM Support
Dual Sim, Dual Standby (Nano-SIM)
Phone Dimensions
N/A
Phone Weight
N/A
Operating System
Android 12 OS
Display
  Screen Size
6.5 Inches
Screen Resolution
720 x 1600 Pixels
Screen Type
IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Screen Protection
N/A
Memory
  Internal Memory
64 GB
VIEW MORE",https://www.daraz.pk/products/sparx-neo-x-4gb-ram-64gb-rom-50mp-2mp-camera-5000mah-battery-pta-approved-1-year-brand-warranty-i429329343-s2045915202.html?search=1
PID20,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,"Rs. 28,999",4.9,Redmi,"BuildOSAndroid 12 OS UIMIU1 13 Dimensions168.8 x 76.4 x 8.8 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Blue, Mint, Violet Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.71 Inches Resolution720 x 1650 Pixels (~268 PPI) ProtectionCorning Gorilla Glass Extra Features500 nits (typ) MemoryBuilt-in128GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual camera: 50 MP, (wide), PDAF + 0.08 MP (depth), LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps) Front5 MP, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS RadioFM Radio USBmicroUSB 2.0 NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Fingerprint (rear mounted), Proximity Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM Gamesbuilt-in + downloadable TorchYes ExtraNFC (market dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Battery charging 10W wired
Build OS Android 12 OS  
UI MIU1 13  
Dimensions 168.8 x 76.4 x 8.8 mm  
Weight 192 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Black, Blue, Mint, Violet  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Chipset Mediatek MT6769Z Helio G85 (12nm)  
GPU Mali-G52 MC2  
VIEW MORE",https://www.daraz.pk/products/12c-4gb-1-000-gb-10w-i426364045-s2024317570.html?search=1
PID21,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"Rs. 50,699",4.7,Redmi,"Xiaomi Redmi Note 12 detailed specificationsBuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 3 Extra Features120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak) MemoryBuilt-in128GB Built-in, 8GB RAM, UFS 2.2 CardNo CameraMainTriple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCNo InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Xiaomi Redmi Note 12 detailed specifications
Build OS Android 13 OS  
UI MIUI 14  
Dimensions 165.7 x 76 x 7.9 mm  
Weight 183 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Onyx Gray, Mint Green, Ice Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  
VIEW MORE",https://www.daraz.pk/products/12-8gb-1-000-gb-128-20-33-i421271122-s1988956005.html?search=1
PID22,"Mobile Y85a, Dual Sim, Display 6.2""in, Storage 4/64 GB, Battery 3260 mAh, PTA Approved.","Rs. 17,950",3.4,Mobile,"HIGHLIGHTS:
Only mobile and charger, without warranty and accessories
Y85A SMART PHONECamera: Front 16 MP/Rear 13MPNETWORK: GSM, CDMA,WCDMA,LTE
DISPLAY: IPS LCD 6.3”
CPU: Qualcomm Snapdragon 450 SDM 450
DUAL SIM
WEIGHT: 150g
BATTERY: Li-3260 mAh
RAM /STORAGE: 4GB/ 64GB
PTA APPROVED
REALEASED: 2018 MARCH
Description:
MODEL : Y85A
Colour: Black, Red, Gold
Dimensions: 154.81 mm x75.03 mmx7.89 mm
Weight: 150 g
Waterproof: No
Display: LCD IPS Display FHD+
Size: 6.26”
Resolution 2280x1080 pixels, 24-bit color depth
Display colors: 16M, pixels density~403 PPI
Touch Screen: Yes
Display protection: Arc Glass
Features: FHD+IPS Display ~403 PPI,
2.5D curved glass screen,Capacitive Frameless,
Multi touch,screen resistant
CPU: Octa-Core 1.8 GHz Cortex-A53GPU
Qualcomm Adreno 506
RAM (Memory): 4 GB Internal Storage, 64 GB
External Memory support upto 128 GB
Sensors Proximity Sensor, Accelerometer, Compass,
Ambient Light,Gyrosope,
Fingerprint ID (Rear Mounted)
SOS: Funtouch OS 4.0 (Android 8.1 Oreo)
Rear Camera 13 Megapixels + 2 Mega pixels
Image4608 x 3456 Pixels, Video2160p@30fps, 1080p@30fps, 720p@120fps,
Flash: Yes with Single-LED Flash
Camera16 Megapixels with F2.0 Aperture, 5P Lens,
Face Recognition
Network SIM Nano, Dual SIM (Nano-SIM + Nano-SIM), Dual Standby
Wi-Fi 802.11 a/b/g/n, 802.11 n 5GHz,
Dual Band, Wi-Fi Direct, Wi-Fi Hotspot
Micro USB 2.0 with OTG,
Charging and Mass Storage Function
GPS Yes, with A-GPS,
GLONASS, Beidou NFC: No,
Wireless Charging: No,
Headphone Jack: Yes
Battery Capacity 3,260mAh Lithium-Polymer Placement Non-Removable
Media Video Playback Yes, Video Out Yes,
FM Radio Yes,
Ring Tones: Yes,
Loudspeaker: Yes, Handsfree: Yes,
Data 4G, LTE Yes,
Speed LTE : 850 / 1800 / 900 / 2100 MHz LTE-TDD : 1900 MHz (Band 39) LTE-TDD : 2300 MHz (Band 40) LTE-TDD : 2500 MHz (Band 41) LTE-TDD : 2600 MHz (Band 38)

VIEW MORE",https://www.daraz.pk/products/mobile-y85a-dual-sim-display-62in-storage-464-gb-battery-3260-mah-pta-approved-i413772192-s1972275037.html?search=1
PID23,"Tecno Spark 10 Pro , 8GB RAM 128GB ROM , Back Camera 50 MP , fingersensor , 5000mAh Battery","Rs. 37,999",4.7,Tecno,"6.78 InchesDisplay
8 GBRAM
5000 mAhBattery
50 MP + QVGABack Camera

              VIEW MORE",https://www.daraz.pk/products/10-8gb-128gb-50-mp-5000mah-i432744611-s2068302399.html?search=1
PID24,Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,"Rs. 22,999",4.9,Itel,"BuildOSAndroid 12Dimensions--- x --- x 8.9 mm thickness (Height x Width x Thickness)Weight-SIMDual SIM (Nano-SIM, dual stand-by)ColorsGlacier Green, Sunshine Gold, Moonlit Violet, Shadow BlackLaunchReleasedJune 15, 2023StatusAvailableinNigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & GlobalFrequencyDataGSM / HSPA / LTE2G BandsSIM 1: GSM 850 / 900 / 1800 / 1900
SIM 2: GSM 850 / 900 / 1800 / 19003G BandsHSDPA 850 / 900 / 1800 / 1900 / 21004G BandsLTEProcessorCPUOcta-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)ChipsetUniSoC Spreadtrum SC9863A1GPUMali-G52DisplayTechnologyIPS LCDSize6.6 inches
See more devices with similar Screen Size >Resolution720 x 1612 pixels, 20:9 ratio (~267 ppi density)MemoryRam4GB RAM
See more devices with similar RAM >Storage64/128GB Built-inCard SlotmicroSD, up to 1TBCameraMainDual 8 MP + QVGA
See more devices with similar Rear Camera >FeaturesLED flash, Video 1080p@30fpsFront5 MP, f/2.2
See more devices with the same Selfie Camera >CommsWLAN (WIFI)Wi-Fi 802.11 b/g/n, hotspotBluetooth5.2, A2DP, LEGPSYes, with A-GPSUSBmicroUSB 2.0, USB On-The-GoNFCNoFeaturesSensorsFingerprint (rear-mounted), accelerometer, gyro, proximity, compassSoundLoudspeaker Yes, 3.5mm jack YesFlashlightYesBatteryCapacityNon-removable Li-Po 5000 mAh
See more devices with a similar battery capacity >ChargingFast charging 10W
Build OS Android 12
Dimensions --- x --- x 8.9 mm thickness (Height x Width x Thickness)
Weight -
SIM Dual SIM (Nano-SIM, dual stand-by)
Colors Glacier Green, Sunshine Gold, Moonlit Violet, Shadow Black
Launch Released June 15, 2023
Status Available
in Nigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & Global
Frequency Data GSM / HSPA / LTE
2G Bands SIM 1: GSM 850 / 900 / 1800 / 1900
SIM 2: GSM 850 / 900 / 1800 / 1900
3G Bands HSDPA 850 / 900 / 1800 / 1900 / 2100
4G Bands LTE
Processor CPU Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)
Chipset UniSoC Spreadtrum SC9863A1
GPU Mali-G52
Display Technology IPS LCD
Size 6.6 inches




VIEW MORE",https://www.daraz.pk/products/a60s-wach-4gb-128gb-wach-66-mah-i431406016-s2057010875.html?search=1
PID25,"Redmi A2 Plus , 3GB Ram 4GB Rom , 6.5 Inches IPS Display , 5000 mAh - Battery","Rs. 19,999",4.8,Redmi,"General FeaturesRelease Date2023-08-15SIM SupportDual SIMPhone Dimensions164.9 x 76.75 x 9.09 mmPhone Weight192 gOperating SystemAndroid 12 (Go Edition)DisplayScreen Size6.52 InchesScreen Resolution1600 x 720 PixelsScreen TypeHD+ Dot Drop displayScreen ProtectionN/AMemoryInternal Memory64 GBRAM3 GBCard SlotSupports expandable storage up to 1TBPerformanceProcessorOcta-coreGPUMediatek Helio G36BatteryType5000 mAhCameraFront Camera5 MPFront Flash LightN/AFront Video Recording1080p | 1920 x 1080 at 30fpsBack Flash LightYesBack Camera8 MP + 0.08 MPBack Video Recording1080p | 1920 x 1080 at 30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo
General Features
Release Date 2023-08-15
SIM Support Dual SIM
Phone Dimensions 164.9 x 76.75 x 9.09 mm
Phone Weight 192 g
Operating System Android 12 (Go Edition)
Display
Screen Size 6.52 Inches
Screen Resolution 1600 x 720 Pixels
Screen Type HD+ Dot Drop display
Screen Protection N/A
Memory
Internal Memory 64 GB
RAM 3 GB
Card Slot Supports expandable storage up to 1TB
Performance
Processor Octa-core
GPU Mediatek Helio G36
Battery
Type 5000 mAh
Camera
Front Camera 5 MP
Front Flash Light N/A
Front Video Recording 1080p | 1920 x 1080 at 30fps
Back Flash Light Yes
Back Camera 8 MP + 0.08 MP
Back Video Recording 1080p | 1920 x 1080 at 30fps
Connectivity
VIEW MORE",https://www.daraz.pk/products/a2-3gb-4gb-65-ips-5000-mah-i431941132-s2060289933.html?search=1
